10.873,-1.3969,0.036268,-0.051832,-1.216,0.24166,-0.36207,0.068605,0,10.008,-0.91701,-0.11506,0.054537,-0.31242,-0.33664,-0.27082,-0.077545
10.873,-1.3969,0.036268,-0.051832,-1.2178,0.24087,-0.3599,0.066644,0,10.008,-0.91701,-0.11506,0.054537,-0.31252,-0.33657,-0.27095,-0.077572
10.873,-1.3969,0.03627,-0.051832,-1.2252,0.23678,-0.35488,0.05968,0,10.011,-0.91679,-0.11623,0.054804,-0.31547,-0.3368,-0.26978,-0.077839
10.873,-1.3969,0.036269,-0.051832,-1.2181,0.23955,-0.3562,0.05944,0,10.011,-0.91679,-0.11623,0.054804,-0.3361,-0.33544,-0.26041,-0.076882
10.873,-1.3969,0.03627,-0.051832,-1.2227,0.22381,-0.35914,0.055419,0,10.011,-0.91679,-0.11623,0.054804,-0.33014,-0.3385,-0.25789,-0.078033
10.873,-1.3969,0.036273,-0.051832,-1.2378,0.22935,-0.34746,0.042462,0,10.011,-0.91679,-0.11623,0.054804,-0.32855,-0.33903,-0.25753,-0.067344
10.873,-1.3969,0.036273,-0.051832,-1.2405,0.23556,-0.34897,0.043954,0,10.011,-0.91679,-0.11623,0.054804,-0.32749,-0.33914,-0.25979,-0.069622
10.873,-1.3969,0.036272,-0.051832,-1.245,0.24053,-0.35136,0.046359,0,10.03,-0.90728,-0.11622,0.059356,-0.34665,-0.34864,-0.2598,-0.074175
10.873,-1.3969,0.036273,-0.051832,-1.242,0.24429,-0.34384,0.047669,0,10.033,-0.92432,-0.11821,0.055011,-0.34918,-0.3316,-0.25781,-0.06983
10.873,-1.3969,0.036274,-0.051832,-1.2461,0.23491,-0.34382,0.044121,0,10.019,-0.91613,-0.12913,0.06181,-0.33535,-0.3398,-0.24689,-0.076629
10.873,-1.3969,0.036274,-0.051832,-1.2453,0.24349,-0.34139,0.046035,0,10.016,-0.91094,-0.12935,0.065798,-0.33252,-0.34498,-0.24666,-0.080616
10.873,-1.3969,0.036274,-0.051832,-1.2445,0.23669,-0.3455,0.04524,0,10.026,-0.90774,-0.12921,0.064667,-0.34247,-0.34818,-0.2468,-0.079486
10.873,-1.3969,0.036275,-0.051832,-1.2547,0.23981,-0.34265,0.044012,0,10.026,-0.90774,-0.12921,0.064667,-0.34705,-0.34626,-0.24434,-0.079516
10.873,-1.3969,0.036276,-0.051832,-1.259,0.23711,-0.34037,0.038186,0,10.02,-0.9064,-0.13812,0.071703,-0.34073,-0.34761,-0.23543,-0.086553
10.873,-1.3969,0.036278,-0.051832,-1.2743,0.23847,-0.33383,0.037795,0,10.02,-0.9064,-0.13812,0.071703,-0.34694,-0.34669,-0.23181,-0.086681
10.873,-1.3969,0.036278,-0.051832,-1.276,0.23413,-0.33656,0.034687,0,10.061,-0.8265,-0.17162,0.068135,-0.38766,-0.42659,-0.19831,-0.083113
10.808,-1.3341,0.0039121,-0.03026,-1.2114,0.17131,-0.30419,0.013115,0,10.061,-0.8265,-0.17162,0.068135,-0.38791,-0.4263,-0.1983,-0.083229
10.808,-1.3341,0.0039121,-0.03026,-1.2112,0.17144,-0.3039,0.012901,0,10.061,-0.8265,-0.17162,0.068135,-0.39106,-0.4295,-0.18987,-0.082671
10.808,-1.3341,0.0039138,-0.03026,-1.2207,0.16816,-0.30106,0.012122,0,10.026,-0.85993,-0.18858,0.020271,-0.35677,-0.39606,-0.17291,-0.034807
10.808,-1.3341,0.0039132,-0.03026,-1.2216,0.17088,-0.30451,0.0096312,0,10.026,-0.85993,-0.18858,0.020271,-0.34202,-0.3997,-0.1823,-0.028527
10.808,-1.3341,0.0039125,-0.03026,-1.2198,0.16955,-0.30851,0.0052609,0,9.9983,-0.86601,-0.1936,0.031534,-0.31412,-0.39362,-0.17728,-0.039789
10.808,-1.3341,0.0039125,-0.03026,-1.2198,0.16963,-0.30851,0.0053777,0,9.9983,-0.86601,-0.1936,0.031534,-0.3143,-0.3936,-0.17749,-0.039614
10.808,-1.3341,0.0039111,-0.03026,-1.2115,0.16987,-0.31165,0.0044487,0,9.9983,-0.86601,-0.1936,0.031534,-0.31655,-0.39508,-0.17649,-0.039561
10.808,-1.3341,0.0039103,-0.03026,-1.204,0.1593,-0.31557,0.006452,0,9.9983,-0.86601,-0.1936,0.031534,-0.3097,-0.3832,-0.17939,-0.036557
10.808,-1.3341,0.003911,-0.03026,-1.2049,0.15392,-0.31396,0.011386,0,9.9983,-0.86601,-0.1936,0.031534,-0.31467,-0.39681,-0.1783,-0.04054
10.808,-1.3341,0.003911,-0.03026,-1.2041,0.15291,-0.31358,0.011207,0,9.9983,-0.86601,-0.1936,0.031534,-0.31789,-0.38678,-0.17092,-0.03688
10.879,-1.0591,-0.36407,-0.045543,-1.2755,-0.12211,0.054401,0.02649,0,9.9983,-0.86601,-0.1936,0.031535,-0.32338,-0.36987,-0.16896,-0.013389
10.879,-1.0591,-0.36407,-0.045543,-1.2737,-0.12218,0.056675,0.028699,0,9.9983,-0.86601,-0.1936,0.031535,-0.32445,-0.37003,-0.16777,-0.019696
10.912,-1.1037,-0.35073,-0.035792,-1.3064,-0.077588,0.043336,0.018948,0,9.9983,-0.86601,-0.1936,0.031535,-0.34796,-0.37765,-0.15979,-0.015518
10.912,-1.1037,-0.35073,-0.035792,-1.3078,-0.07953,0.044424,0.017296,0,9.9983,-0.86601,-0.1936,0.031535,-0.35162,-0.37876,-0.15678,-0.017134
10.912,-1.1037,-0.35073,-0.035792,-1.3108,-0.078998,0.040921,0.03272,0,9.9983,-0.86601,-0.1936,0.031535,-0.32837,-0.37104,-0.17616,-0.0058392
10.912,-1.1037,-0.35073,-0.035791,-1.3175,-0.086798,0.0466,0.050881,0,9.9983,-0.86601,-0.1936,0.031535,-0.32806,-0.37063,-0.17624,-0.0057199
10.912,-1.1037,-0.35073,-0.035791,-1.3192,-0.085775,0.049611,0.051967,0,9.9983,-0.86601,-0.1936,0.031535,-0.32832,-0.36951,-0.17749,-0.0064256
10.969,-1.1274,-0.36719,-0.04009,-1.3767,-0.062016,0.066072,0.056266,0,9.9983,-0.86601,-0.1936,0.031535,-0.3287,-0.36984,-0.17736,-0.0064926
10.969,-1.1274,-0.36719,-0.04009,-1.3939,-0.070932,0.075899,0.056206,0,10.018,-0.84715,-0.19565,-0.022209,-0.34881,-0.3887,-0.17531,0.047251
10.969,-1.1274,-0.36719,-0.04009,-1.3906,-0.067317,0.076069,0.057743,0,10.021,-0.84108,-0.20077,-0.029772,-0.35182,-0.39477,-0.17019,0.054814
10.969,-1.1274,-0.36719,-0.04009,-1.3944,-0.054059,0.079492,0.066501,0,10.013,-0.83911,-0.19096,-0.037289,-0.34338,-0.39674,-0.18,0.06233
10.969,-1.1274,-0.36718,-0.040089,-1.4052,-0.066431,0.076262,0.073518,0,10.016,-0.83995,-0.19262,-0.037077,-0.34588,-0.3959,-0.17834,0.062119
10.969,-1.1274,-0.36719,-0.040089,-1.4146,-0.056062,0.065891,0.077105,0,10.016,-0.83995,-0.19262,-0.037077,-0.34952,-0.39605,-0.17754,0.06231
10.969,-1.1274,-0.36718,-0.040089,-1.4242,-0.053568,0.069539,0.079297,0,10.016,-0.83995,-0.19262,-0.037077,-0.33384,-0.36762,-0.18258,0.067657
10.969,-1.1274,-0.36718,-0.040089,-1.4267,-0.056568,0.0649,0.075178,0,10.016,-0.83995,-0.19262,-0.037077,-0.33487,-0.37838,-0.19154,0.069623
10.969,-1.1274,-0.36719,-0.040089,-1.404,-0.036365,0.06417,0.075045,0,10.016,-0.83995,-0.19262,-0.037077,-0.3322,-0.37972,-0.19688,0.066038
10.969,-1.1274,-0.36719,-0.040089,-1.4046,-0.03581,0.063566,0.075578,0,10.016,-0.83995,-0.19262,-0.037077,-0.33391,-0.38087,-0.19705,0.063165
10.969,-1.1274,-0.36719,-0.040089,-1.4032,-0.035019,0.06246,0.078647,0,10.016,-0.83995,-0.19262,-0.037077,-0.34196,-0.38673,-0.19269,0.062949
11.037,-1.0735,-0.48517,-0.066132,-1.4704,-0.08894,0.18044,0.10469,0,10.016,-0.83995,-0.19262,-0.037077,-0.34167,-0.38668,-0.19264,0.062782
11.037,-1.0735,-0.48517,-0.066132,-1.464,-0.080238,0.18026,0.10674,0,10.016,-0.83995,-0.19262,-0.037077,-0.3403,-0.3861,-0.19186,0.063125
11.037,-1.0735,-0.48517,-0.066132,-1.4632,-0.078814,0.18312,0.10527,0,10.016,-0.83995,-0.19262,-0.037077,-0.34084,-0.38189,-0.19167,0.069641
